"Components & Storage","Seagate (CLEARANCE) Seagate Barracuda ST250DM000 hard disk drive 250GB, 7200RPM, SATA, 16MB cache, 8.89 cm (3.5 "") , 0.4kg  These drives provide the following key features: - 7200 RPM spindle speed; - Seagate SmartAlign technology provides a simple, transparent migration to Advanced Format 4K sectors; - High instantaneous (burst) data-transfer rates (up to 600MB per second); - Perpendicular recording technology provides the drives with increased areal density; - State-of-the-art cache and on-the-fly error-correction algorithms; - Native Command Queueing with command ordering to increase performance in demanding applications; - Full-track multiple-sector transfer capability without local processor intervention; - Quiet operation; - Compliant with RoHS requirements in China and Europe; - SeaTools diagnostic software performs a drive self-test that eliminates unnecessary drive returns; - Support for S.M.A.R.T. drive monitoring and reporting; - Supports latching SATA cables and connectors; - Worldwide Name (WWN) capability uniquely identifies the drive. "
"Components & Storage","Lenovo 146GB 15000RPM SAS 16MB 3.5MS F/ THINKSTATIONS IN (CLEARANCE) ThinkStation 146GB 15K rpm SAS Hard Drive  Lenovo extends its line of outstanding hard drive options with the 146GB 15K rpm Serial Attached SCSI (SAS) Hard Drive for selected models of Lenovo ThinkStation systems. SAS drives require SAS capability on the system board or an attached SAS adapter card. Features & Benefits: - High speed 15,000 rpm hard drive - Up to 146 GB capacity - 16 MB adaptive buffer - 2 ms average latency - 3.5 ms typical average read seek time - SAS interface capability enabling up to 300 MB/s(3) instantaneous interface data transfers - S.M.A.R.T. included - Slim, one-inch-high profile "
"Components & Storage","OCZ (CLEARANCE) OCZ 90GB VERTEX 2 VERTEX 2, 90GB, SATA II, 4.572 cm (1.8 "") , 1ms, 1500G, 285/275 MB/s, 2 mln h MTBF  1.8"" Solid State Drives / SATA II / MLC / Performance Series / 40GB-240GB - Based on a cutting-edge new architecture, Vertex 2 1.8"" Solid State Drives raise the bar once again and deliver unprecedented performance for the complete gamut of mobile applications. With spectacular performance in 4k file writes up to 50,000 IOPS, these latest drives take productivity to the next level with over ten times the performance of the previous generation. Using the latest controller technology, Vertex 2 not only provides a faster, more responsive PC experience, but promotes cooler, quieter, and more energy efficient conditions compared to traditional mechanical hard drives. - For on-the-go performance computing for personal, business, and educational needs, OCZ Vertex 2 1.8&#8364;? SATA II drives are ideal for users seeking to integrate SSDs into systems with small form factors such as ultra-thin notebooks, netbooks, nettops, and tablet PCs. Built with SATA 3Gb/s and available in a range of capacities, the drives easily integrate into today&#8364;&#8482;s mobile platforms and features TRIM support to optimize performance over the drive&#8364;&#8482;s lifespan as the ultimate Windows 7 notebook upgrade. - With sheer performance that outpaces the competition, the Vertex 2 doesn&#8364;&#8482;t lose sight of what makes an SSD the ideal storage alternative to hard drives and delivers the quality, reliability, and durability demanded by consumers that will not settle for anything but the best. OCZ Vertex 2 1.8"" SSDs are available in 40GB to 240GB and come backed by a 3-year warranty and 2 million hour MTBF for ultimate peace of mind. "
"Components & Storage","LG Optical Blu-Ray 10x ROM DVDRW BLK SATA RET INT (CLEARANCE) LG CH10LS28 Internal Blu-ray Reader - Retail Pack - BD-ROM/DVD-RAM/R/RW Support - 10x Read/ - 10x Read/16x Write/12x Rewrite DVD - Dual-Layer Media Supported - SATA - 5.25""  "
"Components & Storage","HP 9.5mm DVD+RW Multibay II (CLEARANCE) HP MultiBay II optical drives provide a high-quality alternative data back-up solution and enable users to share large files as well as store video and picture files on DVD.  "
"Components & Storage","CablesToGo C36F TO DB25M PARALLEL PRINTER ADPTR (CLEARANCE) CablesToGo C36FM/DB25M Adapter C36FM/DB25M Adapter  Parallel Printer Adapters from Cables To Go make it quick and easy to convert your existing parallel port into a 36-Pin Centronics cable. Perfect for transforming your Male-to-Male all-lines DB25 cable into a parallel printer cable, and for splicing two cables together. "
"Components & Storage","Apple ADAPTER MINI DVI TO VGA F/ MACBOOK AIR (CLEARANCE) Apple MB203G/A audio/video cable Micro-DVI to VGA Adapter  The Apple Micro-DVI to VGA Adapter was designed specifically to fit the slim profile of MacBook Air. Connect the adapter to the Mini-DVI port of your MacBook Air and the VGA end of the adapter to an external VGA monitor or projector. You can use this cable in both video mirroring and extended desktop modes. "
"Components & Storage","StarTech.com 6IN SATA TO LEFT ANGLE SATA - SERIAL ATA CABLE UK (CLEARANCE) StarTech.com SATA6LA1 SATA cable SATA Male - Left Angle SATA Male Serial ATA Cable, SATA III (6Gbps), 0.152m, red  The SATA6LA1 Left-Angle SATA Cable features a standard (straight) female Serial ATA connector as well as a left-angled (female) SATA connector, providing a simple 6-inch connection to a Serial ATA drive, even if space near the drive data port is limited. Once the left-angled SATA connector has been inserted into the SATA drive data port, the shaft of the cable is seated flush with the rear panel of the drive, eliminating the clutter of excess cable at the connection point - an ideal solution for Small Form Factor or Micro Form Factor computer cases. The left-angled SATA cable features a durable but narrow construction that helps to improve airflow within the computer case; the cable features a rugged, yet flexible design that makes it easy to connect ta SATA drive as needed, and is backed by StarTech.com's Lifetime Warranty. Features - Compliant with Serial ATA III Specifications. - Supports fast data transfer rates of up to 6Gbps. - Meets current Serial ATA specifications and ensures maximum performance. - Offers 6"" in length for greater flexibility. - Specially designed to improve system airflow and routability. Applications - SATA Drive Arrays. - For use in servers and storage. - High-end workstations. - Mini tower computers. - Compatible with Serial ATA Hard Drives, CD-RW drives, DVDs, and other devices. The StarTech.com Advantage - Supports fast data transfer rates of up to 300Mbps. - The thinner, more flexible design of this Serial ATA cable makes it easier to connect inside the system, while improving airflow. - Left-angled cable connector easily fits in hard to reach areas and tight spaces. "
"Components & Storage","Belkin F-PIN M/M ADAPTER F-TYPE M/COAX-F NS (CLEARANCE) Belkin F-PIN M/F adapter F-TYPE M/COAX-F F-PIN M/F adapter F-TYPE M/COAX-F  This Belkin Pro Series Adapter connects a F-pin cable to a coaxial cable. Simply connect your coaxal cable to the adapter. "
"Components & Storage","AMCC 3WARE SFF8087 0.6 METER MULTI LANE CABLE (CLEARANCE) AMCC 0.6m Multi-lane SATA Cable 0.6m Multi-lane Internal (SFF-8087) SATA cable  AMCC&#8364;&#8482;s award winning Multi-lane design enables highly reliable and streamlined enterprise-class SATA storage solutions by greatly reducing the number of cables needed to connect controllers, backplanes, and standard SATA drives. The Multi-lane SATA cable/connection system is fast, secure, simple, and clutter free. It combines the RAID controller&#8364;&#8482;s four SATA ports into a single locked connection. Four lanes of 3Gb/s SATA traffic travel through just one cable from the RAID controller to the system backplane or to up to four hard drives with a breakout cable. Multi-lane Benefits - Four lanes of high speed SATA traffic through a single cable - Increased system reliability - Reduced cable count - Streamlined storage - Locked connections - Improved airflow. "
"Components & Storage","SEAGATE FREEAGENT GOFLEX UPGRADE CABLE - USB 3.0 (CLEARANCE) Seagate STAE104 USB cable STAE104, USB 3.0  Upgrade to USB 3.0 and you'll experience performance that's up to 10x faster than USB 2.0, perfect for transferring and accessing movies and other large files. - Works with any USB 3.0 port - Backward compatible with USB 2.0 "
"Components & Storage","Belkin CAT 5 UTP CABLE ECONOMISER . IN (CLEARANCE) Belkin Economizer Cat5 UTP CAT5 UTP Economizer  Belkin Components is the preeminent technology leader in connectivity solutions for the computer and consumer electronics user. Producing the highest-quality cabling products has always been the key to success. Always ahead of the rest, Belkin supports the latest technologies. Belkin, the leader in the cable industry, has the cable you need! "
"Components & Storage","Retrak Star Adapter USB Kit ReTrak EUCABLESTAR USB cable USB 2.0, 1 m, Black  The ReTrak retractable USB cables are the perfect way to connect your computer to virtually any USB device. The multip tip connectors work with mobile phones, smartphones, printers, scanners cameras, camcorders etc. The retractable cable is great for travel yet easily expands to the desired length without the clutter of unwanted cable. - Transfer data at up to 480 Mbps/sec - Durable high-quality housing and spring - Unique in-housing retractable design - Includes 4 connectors - USB B ( printers, Scanners, Hubs), Mini 5-pin ( Blackberry, Palm, Razor, PDA's, Camcorders), Mini 4-pin and Micro 5-pin ( cameras'Phones, MP3 Players, Bluetooth) - The retractable cable is great for travel yet easily expands to the desired length without the clutter of unwanted cable - All connectors on a single unique adapter - Fits in your pocket - Unique in-housing retractable design - Great for travel - Durable high-quality housing and spring - Great for travel &#8364;&#8220; Simply fits in your pocket - No more tangled cables! "
"Components & Storage","Akasa SATA Silver Data cable 45cm Akasa SATA 2 Data Cable Silver 45cm SATA 2 Data Cable Silver 45cm  Akasa premium quality twisted pair silver SATA cable provides fast efficient data flow with high impedance insulation. Latch is attached for easier connection. It also conforms SATA 2 specification. - Conforms to SATA 2 specification. - 45cm Serial ATA HDD cable. - Latch connector for positive connection. "
"Components & Storage","SIIG USB 2 to VGA Adapter Siig USB 2.0/VGA Adapter USB 2.0/VGA Adapter  -Supports suspend and wake up modes; -Functionality: primary, extended and mirror; -Resolution: up to 1680 x 1050 @ 32-bit color. "
"Components & Storage","Katun KT37278 Canon CEXV17 Yellow Compat Toner Katun Toner Cartridge - Yellow - Laser - 30000 Page - 1 / Box  These Katun Business Color toners are the perfect choice for departments and workgroups that primarily print business color documents, including spreadsheets, presentation slides, office memos, etc. These toners offer OEMequivalent image density, overall print quality, fusing and yields, and are ideal for the sharp text, line details and color reproduction necessary to add emphasis to important business documents. "
"Components & Storage","Jabra/GN Netcom QD ADAPTER PC CABLE - 2X 3.5MM Jabra/GN Netcom PC cord - QD to 2x3.5mm  "
"Components & Storage","Motorola USB CABLE: POWER PLUS CONNECTOR - 9FT. COILED IN Motorola USB Cable USB Cable  USB Cable CBA-U14-C09ZAR This coiled, power-plus-connector USB cable is 9 feet long. "
"Components & Storage","Datalogic DL SKORPIO USB CHARGING CABLE - INCL P/S IN Datalogic 94ACC1322 power adapter & inverter 94ACC1322, 3-pin Euro Plug, USB-B  Power Supply + 3 pin Power Cord (Euro Plug) for Datalogic Scorpio "
"Components & Storage","cms products inc CMS ABS Secure LP; Stand-alone 256bit AES encrypted 160GB 2.5"" external USB2.0 HDD; from Hypertec (1Year warranty)   "
"Consumer Electronics","Kodak C123 Yellow Waterproof Digital Camera - 12 Megapixels. 5x Digital Zoom. 2.4&quot; LCD Screen. SD/SDHC Compatible. 1 year warranty. (CLEARANCE) Kodak C series Sport 12 MP (4026 &#8212; 3026), 1/ 5.842 cm (2.3 "") CCD, 5X digital zoom, 6.096 cm (2.4 "") TFT LCD, 32 MB, USB 2.0, NTSC/PAL, 175g, Yellow  Just press to impress The world&#8364;&#8482;s only cameras with 3-step sharing! Kodak&#8364;&#8482;s Share button makes sharing your pictures and videos as simple as 1, 2, 3. -Step 1&#8364;&#8221;Just press Share when in review mode -Step 2&#8364;&#8221;Choose your favorite sharing destination, e-mail address, or KODAK PULSE Digital Frame -Step 3&#8364;&#8221;Connect your camera to your computer or insert your memory card and your videos or pictures are automatically uploaded to the destination(s) Only KODAK Cameras: -Let you simultaneously share to multiple social networks, e-mail and PULSE Digital Frame -Automatically share when you connect to a PC -Tag to the largest number of social networks Take a swim and take your best shot Waterproof*, dustproof**, and worry proof -Take the plunge&#8364;&#8221;shoot stills and video up to 3 m (10 ft ) underwater -Go anywhere&#8364;&#8221;dustproof design lets you shoot in just about any environment -Don&#8364;&#8482;t get the blues&#8364;&#8221;underwater white balance mode gives true-to-life colors in the pool or under the waves * IEC 60529 IPX8 compliant&#8364;&#8221; learn more . ** IEC 60529 IP6X compliant&#8364;&#8221; learn more . Get ready to take and share amazing pictures Share your world big and bright with 12 MP -Make stunning prints up to 76 &#8212; 102 cm (30 x 40 in.) -More megapixels means you can crop and enlarge and still have great picture quality -However you choose to print&#8364;&#8221;at home, at retail, or online&#8364;&#8221;trust Kodak for picture quality that&#8364;&#8482;s truly exceptional and for memories that will last 6.1 cm (2.4 in.) bright LCD -Relive moments and view pictures with brilliance and clarity -Brighter, more vibrant details thanks to KODAK Color Science Amazing HD quality pictures -Take stunning HD pictures in 16:9 format -View your pictures in high definition on an HDTV or other HD devices[9] With the EASYSHARE SPORT Camera in your hands, incredible pictures and videos are in your grasp Shoot video with ease -Record life in motion up to 3 m (10 ft) underwater with continuous VGA video -Features include audio capture and on-camera editing -Enjoy video print options including 9-up prints, plus view and share single frames Scene and color modes -Get great shots time after time with multiple scene modes, including auto, sport, portrait, snow, fireworks, and backlight -Have fun with five different color modes: vivid, full, and basic color, black & white, and sepia Face detection For great shots of friends and family, face detection locates faces and automatically adjusts camera settings. Never miss a moment with AA batteries Your camera is always ready to go using convenient AA batteries. KODAK EASYSHARE Software The complete solution for transferring, online sharing, e-mailing, organizing, editing, and creative printing of your pictures. -Organize your pictures with your own tags, star ratings, and date and time stamps, then use the search feature to quickly find any picture in your collection -Edit your pictures with ease&#8364;&#8221;select from a variety of simple tools that reduce red-eye, improve lighting, remove wrinkles and blemishes, and add text -Create photo projects online or at home&#8364;&#8221;choose from hundreds of templates and designs to create album pages, cards, invitations and much more -Manually upload to KODAK Gallery, YouTube, FACEBOOK, FLICKR, TWITTER, ORKUT, YANDEX, and KAIXIN001 sites[10], plus e-mail and KODAK PULSE Digital Frame Everything you need to share is right in the box -KODAK EASYSHARE SPORT Camera -KODAK Alkaline AA Batteries or equivalent -Wrist strap -USB cable -User Guide "
"Consumer Electronics","Emprex Desktop Keyboard USB (OEM) Emprex 5211AU Keyboard - Wired - Black - OEM - USB - 105 Key  "
"Consumer Electronics","Katun KT20802 Canon CEXV1 Black Compat Toner Katun 20802 Toner Cartridge - Black - Laser - 33000 Page - 1 Each  "
"Consumer Electronics","SMART Document Camera 330 SMART SDC-330 Document Camera - CMOS - 1.3 Megapixel - NTSC, PAL  The SMART Document Camera offers you a convenient way to display and explore images of objects anytime without losing the momentum of your lesson. The document camera's seamless integration with SMART Notebook collaborative learning software allows you to capture images and instantly add them to a SMART Notebook page. You can also write over images in digital ink or save them in the Gallery for later use. "
"Consumer Electronics","Ricoh SPC430DN Low Cabinet Ricoh 971209 Printer Cabinet  "
"Consumer Electronics","INFAPOWER AA 800MAH NI-MH Solar Light Replacement Batteries (4-Pack) B008 Infapower B008 General Purpose Battery - 800 mAh - AA - Nickel Metal Hydride (NiMH) - 1.2 V DC  The Infapower range of Ni-MH longlife rechargeable batteries covers the five most popular sizes sold in the UK. They can be recharged up to 1,000 times and are an environmentally friendly alternative to single use batteries. "
"Consumer Electronics","Muc-Off Rescue Cleaner Muc-Off 990 Cleaning Kit for Mouse, Display Screen, Digital Camera, Cellular Phone, Gaming Console, Camcorder, Digital Photo Frame, Digital Player, Notebook, GPS Navigation Systems - Antibacterial, Biodegradable, Alcohol-free, Ammonia-free, Anti-static  Muc-Off Device & Screen Cleaner kills 99.99% of germs and bacteria. It quickly and safely removes: dust, dirt, grime, fingerprints & oily residue from all devices and screens, leaving a streak free, sparkling finish. It contains no harmful chemicals and is environmentally friendly, formulated using pH neutral soaps and de-ionised water. This kit also contains a premium quality microfiber cloth, which has been specifically designed to clean delicate finishes. "
"Consumer Electronics","NEC SAS/SATA RAID CONTROLLER CARD 256MB NEC AIF-0699-00-01 SAS Controller - Serial ATA/300, Serial Attached SCSI (SAS) - PCI Express x8 - Plug-in Card - RAID Supported - 0, 1, 5, 6, 10, 50 RAID Level - 256 MB  "
